pressSerialNumber,jobName,siteName,copies,impressions,printedSheets,jobSubmitTime,jobCompleteTime,jobSubmitTimeLocalized,jobCompleteTimeLocalized,epmImpressions,width,useOfVDP,printedJobId,height,deviceId,marker,repeatLength,impressionsType,duplex,oneShotImpressions,impressions1Color,impressions2Colors,impressionsNColors,inkUnits,jobElapseTime,jobProgress,jobCollation,substrateUnits_value,substrateUnits_unit,substrates_1_name,substrates_1_amountUsed,substrates_2_name,substrates_2_amountUsed,substrates_3_name,substrates_3_amountUsed,substrates_4_name,substrates_4_amountUsed,inks_1_amountUsed,inks_1_inkSerialNumber,inks_2_color,inks_2_amountUsed,inks_2_inkSerialNumber,inks_3_color,inks_3_amountUsed,inks_3_inkSerialNumber,inks_4_color,inks_4_amountUsed,inks_4_inkSerialNumber,inks_5_color,inks_5_amountUsed,inks_5_inkSerialNumber
60001071,1427373.pdf,Chicago,4,26,4,2024-03-19T03:51:53.000+00:00,2024-03-19T03:52:30.000+00:00,2024-03-19T03:51:53.000,2024-03-19T03:52:30.000,0,750,No,60001071_10811934_1710820350000_1710820350000,527.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221761516,0,B2,True,0,0,1,25,IMPRESSIONS,37,PRINTED,None,4,SHEETS,130017303     111lb Gloss Cover,4.0,None,None,None,None,None,None,6.0,EGY3Y280534.750242,Cyan,7.0,EGC3Y249834.750404,Magenta,6.0,EGM3Y296134.750149,Black,7.0,EGK3Y729834.750174,,,
60001071,01427327_mailed.pdf,Chicago,33,258,33,2024-03-19T03:51:59.000+00:00,2024-03-19T03:53:27.000+00:00,2024-03-19T03:51:59.000,2024-03-19T03:53:27.000,0,750,No,60001071_10811948_1710820407000_1710820407000,527.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221761518,0,B2,True,0,0,1,257,IMPRESSIONS,88,PRINTED,None,33,SHEETS,130017303     111lb Gloss Cover,33.0,None,None,None,None,None,None,64.0,EGY3Y280534.750242,Cyan,65.0,EGC3Y249834.750404,Magenta,64.0,EGM3Y296134.750149,Black,65.0,EGK3Y729834.750174,,,
47200165,1427271_2_of_3_BLUE.pdf,Chicago,2,16,2,2024-03-19T03:54:28.000+00:00,2024-03-19T03:55:01.000+00:00,2024-03-19T03:54:28.000,2024-03-19T03:55:01.000,0,331,No,47200165_1775560_1710820501000_1710820501000,482.6,62773841-83fc-4251-aa11-864a43545e15,221770796,0,A3,True,0,0,0,16,IMPRESSIONS,33,PRINTED,None,2,SHEETS,FHR 110# Index Cover,2.0,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,1427271_1_of_3_BLUE.pdf,Chicago,87,690,87,2024-03-19T04:21:21.000+00:00,2024-03-19T04:24:24.000+00:00,2024-03-19T04:21:21.000,2024-03-19T04:24:24.000,0,331,No,47200165_1775717_1710822264000_1710822264000,482.6,62773841-83fc-4251-aa11-864a43545e15,221800096,0,A3,True,0,0,1,689,IMPRESSIONS,183,PRINTED,None,87,SHEETS,FHR 110# Index Cover,87.0,None,None,None,None,None,None,172.0,ef052y842007py,Cyan,172.0,EF013Y9657ZVTI,Magenta,173.0,EF033Y60774V7Q,Black,173.0,EF073Y6833FG42,,,
47200165,1427271_2_of_3_BLUE.pdf,Chicago,725,5794,725,2024-03-19T03:55:15.000+00:00,2024-03-19T04:20:01.000+00:00,2024-03-19T03:55:15.000,2024-03-19T04:20:01.000,0,331,No,47200165_1775560_1710820501000_1710820501000,482.6,62773841-83fc-4251-aa11-864a43545e15,221800097,0,A3,True,0,0,1,5793,IMPRESSIONS,1486,PRINTED,None,725,SHEETS,FHR 110# Index Cover,725.0,None,None,None,None,None,None,1448.0,ef052y842007py,Cyan,1448.0,EF013Y9657ZVTI,Magenta,1449.0,EF033Y60774V7Q,Black,1449.0,EF073Y6833FG42,,,
47200165,1427309_2_of_3_WHITE.pdf,Chicago,4,32,4,2024-03-19T04:24:57.000+00:00,2024-03-19T04:25:12.000+00:00,2024-03-19T04:24:57.000,2024-03-19T04:25:12.000,0,331,No,47200165_1775733_1710822312000_1710822312000,482.6,62773841-83fc-4251-aa11-864a43545e15,221800098,0,A3,True,0,0,0,32,IMPRESSIONS,15,ABORTED,None,4,SHEETS,FHR 110# Index Cover,4.0,None,None,None,None,None,None,8.0,ef052y842007py,Cyan,8.0,EF013Y9657ZVTI,Magenta,8.0,EF033Y60774V7Q,Black,8.0,EF073Y6833FG42,,,
47200165,1427309_1_of_3_WHITE.pdf,Chicago,10,74,10,2024-03-19T04:24:37.000+00:00,2024-03-19T04:25:04.000+00:00,2024-03-19T04:24:37.000,2024-03-19T04:25:04.000,0,331,No,47200165_1775727_1710822304000_1710822304000,482.6,62773841-83fc-4251-aa11-864a43545e15,221800099,0,A3,True,0,0,1,73,IMPRESSIONS,27,PRINTED,None,10,SHEETS,FHR 110# Index Cover,10.0,None,None,None,None,None,None,18.0,ef052y842007py,Cyan,18.0,EF013Y9657ZVTI,Magenta,19.0,EF033Y60774V7Q,Black,19.0,EF073Y6833FG42,,,
47200165,1427271_3_of_3_WHITE.pdf,Chicago,515,3600,515,2024-03-19T03:38:12.000+00:00,2024-03-19T03:54:04.000+00:00,2024-03-19T03:38:12.000,2024-03-19T03:54:04.000,0,331,No,47200165_1775454_1710818904000_1710818904000,482.6,62773841-83fc-4251-aa11-864a43545e15,221800100,0,A3,True,0,0,1,3599,IMPRESSIONS,952,PRINTED,None,515,SHEETS,FHR 110# Index Cover,515.0,None,None,None,None,None,None,1028.0,ef052y842007py,Cyan,514.0,EF013Y9657ZVTI,Magenta,1029.0,EF033Y60774V7Q,Black,1029.0,EF073Y6833FG42,,,
47200165,1427309_3_of_3_YELLOW.pdf,Chicago,2,16,2,2024-03-19T04:26:58.000+00:00,2024-03-19T04:27:33.000+00:00,2024-03-19T04:26:58.000,2024-03-19T04:27:33.000,0,331,No,47200165_1775746_1710822453000_1710822453000,482.6,62773841-83fc-4251-aa11-864a43545e15,221800101,0,A3,True,0,0,0,16,IMPRESSIONS,35,PRINTED,None,2,SHEETS,FHR 110# Index Cover,2.0,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,1427309_2_of_3_WHITE.pdf,Chicago,2,16,2,2024-03-19T04:33:41.000+00:00,2024-03-19T04:33:58.000+00:00,2024-03-19T04:33:41.000,2024-03-19T04:33:58.000,0,331,No,47200165_1775733_1710822312000_1710822312000,482.6,62773841-83fc-4251-aa11-864a43545e15,221806267,0,A3,True,0,0,0,16,IMPRESSIONS,17,PRINTED,None,2,SHEETS,FHR 110# Index Cover,2.0,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,1427309_3_of_3_YELLOW.pdf,Chicago,109,866,109,2024-03-19T04:27:56.000+00:00,2024-03-19T04:31:45.000+00:00,2024-03-19T04:27:56.000,2024-03-19T04:31:45.000,0,331,No,47200165_1775746_1710822453000_1710822453000,482.6,62773841-83fc-4251-aa11-864a43545e15,221806268,0,A3,True,0,0,1,865,IMPRESSIONS,229,PRINTED,None,109,SHEETS,FHR 110# Index Cover,109.0,None,None,None,None,None,None,216.0,ef052y842007py,Cyan,216.0,EF013Y9657ZVTI,Magenta,217.0,EF033Y60774V7Q,Black,217.0,EF073Y6833FG42,,,
47200165,1427309_2_of_3_WHITE.pdf,Chicago,10,74,10,2024-03-19T04:34:51.000+00:00,2024-03-19T04:35:17.000+00:00,2024-03-19T04:34:51.000,2024-03-19T04:35:17.000,0,331,No,47200165_1775733_1710822312000_1710822312000,482.6,62773841-83fc-4251-aa11-864a43545e15,221806269,0,A3,True,0,0,1,73,IMPRESSIONS,26,PRINTED,None,10,SHEETS,FHR 110# Index Cover,10.0,None,None,None,None,None,None,18.0,ef052y842007py,Cyan,18.0,EF013Y9657ZVTI,Magenta,19.0,EF033Y60774V7Q,Black,19.0,EF073Y6833FG42,,,
47200165,1427309_1_of_3_WHITE.pdf,Chicago,10,74,10,2024-03-19T04:35:11.000+00:00,2024-03-19T04:35:36.000+00:00,2024-03-19T04:35:11.000,2024-03-19T04:35:36.000,0,331,No,47200165_1775727_1710822304000_1710822304000,482.6,62773841-83fc-4251-aa11-864a43545e15,221806270,0,A3,True,0,0,1,73,IMPRESSIONS,25,PRINTED,None,10,SHEETS,FHR 110# Index Cover,10.0,None,None,None,None,None,None,18.0,ef052y842007py,Cyan,18.0,EF013Y9657ZVTI,Magenta,19.0,EF033Y60774V7Q,Black,19.0,EF073Y6833FG42,,,
47200165,DBIT6U_130016126_JDF,Chicago,2,8,2,2024-03-19T04:51:36.000+00:00,2024-03-19T04:51:51.000+00:00,2024-03-19T04:51:36.000,2024-03-19T04:51:51.000,0,331,No,47200165_1775834_1710823911000_1710823911000,482.6,62773841-83fc-4251-aa11-864a43545e15,221817354,0,A3,False,0,0,0,8,IMPRESSIONS,15,PRINTED,None,2,SHEETS,PSP-130016126- 3.4 mil Removable Vinyl,2.0,None,None,None,None,None,None,2.0,ef052y842007py,Cyan,2.0,EF013Y9657ZVTI,Magenta,2.0,EF033Y60774V7Q,Black,2.0,EF073Y6833FG42,,,
47200165,DBIT6U_130016126_JDF,Chicago,5,20,5,2024-03-19T04:52:50.000+00:00,2024-03-19T04:53:03.000+00:00,2024-03-19T04:52:50.000,2024-03-19T04:53:03.000,0,331,No,47200165_1775834_1710823911000_1710823911000,482.6,62773841-83fc-4251-aa11-864a43545e15,221817355,0,A3,False,0,0,0,20,IMPRESSIONS,13,ABORTED,None,5,SHEETS,PSP-130016126- 3.4 mil Removable Vinyl,5.0,None,None,None,None,None,None,5.0,ef052y842007py,Cyan,5.0,EF013Y9657ZVTI,Magenta,5.0,EF033Y60774V7Q,Black,5.0,EF073Y6833FG42,,,
47200165,11791197_130016592_JDF,Chicago,2,16,2,2024-03-19T04:56:47.000+00:00,2024-03-19T04:56:59.000+00:00,2024-03-19T04:56:47.000,2024-03-19T04:56:59.000,0,331,No,47200165_1775878_1710824219000_1710824219000,482.6,62773841-83fc-4251-aa11-864a43545e15,221823130,0,A3,True,0,0,0,16,IMPRESSIONS,12,PRINTED,None,2,SHEETS,PSP-130016592-14pt C2S Gloss Cover,2.0,None,None,None,None,None,None,4.0,ef052y842007py,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
47200165,11791197_130016592_JDF,Chicago,20,154,20,2024-03-19T04:58:12.000+00:00,2024-03-19T04:59:08.000+00:00,2024-03-19T04:58:12.000,2024-03-19T04:59:08.000,0,331,No,47200165_1775878_1710824219000_1710824219000,482.6,62773841-83fc-4251-aa11-864a43545e15,221828668,0,A3,True,0,0,1,153,IMPRESSIONS,56,PRINTED,None,20,SHEETS,PSP-130016592-14pt C2S Gloss Cover,20.0,None,None,None,None,None,None,38.0,ef052y842007py,Cyan,38.0,EF013Y9657ZVTI,Magenta,39.0,EF033Y60774V7Q,Black,39.0,EF073Y6833FG42,,,
47200165,DBIT6U_130016126_JDF,Chicago,48,190,48,2024-03-19T04:53:21.000+00:00,2024-03-19T04:55:08.000+00:00,2024-03-19T04:53:21.000,2024-03-19T04:55:08.000,0,331,No,47200165_1775834_1710823911000_1710823911000,482.6,62773841-83fc-4251-aa11-864a43545e15,221828669,0,A3,False,0,0,1,189,IMPRESSIONS,107,PRINTED,None,48,SHEETS,PSP-130016126- 3.4 mil Removable Vinyl,48.0,None,None,None,None,None,None,47.0,ef052y842007py,Cyan,47.0,EF013Y9657ZVTI,Magenta,48.0,EF033Y60774V7Q,Black,48.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,101,404,101,2024-03-19T06:43:27.000+00:00,2024-03-19T06:45:22.000+00:00,2024-03-19T06:43:27.000,2024-03-19T06:45:22.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221858624,0,A3,False,0,0,0,404,IMPRESSIONS,115,ABORTED,None,101,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),101.0,None,None,None,None,None,None,101.0,ef052y842007py,Cyan,101.0,EF013Y9657ZVTI,Magenta,101.0,EF033Y60774V7Q,Black,101.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,86,344,86,2024-03-19T06:45:43.000+00:00,2024-03-19T06:47:20.000+00:00,2024-03-19T06:45:43.000,2024-03-19T06:47:20.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221858626,0,A3,False,0,0,0,344,IMPRESSIONS,97,ABORTED,None,86,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),86.0,None,None,None,None,None,None,86.0,ef052y842007py,Cyan,86.0,EF013Y9657ZVTI,Magenta,86.0,EF033Y60774V7Q,Black,86.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,83,332,83,2024-03-19T06:47:52.000+00:00,2024-03-19T06:49:38.000+00:00,2024-03-19T06:47:52.000,2024-03-19T06:49:38.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221858628,0,A3,False,0,0,0,332,IMPRESSIONS,106,ABORTED,None,83,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),83.0,None,None,None,None,None,None,83.0,ef052y842007py,Cyan,83.0,EF013Y9657ZVTI,Magenta,83.0,EF033Y60774V7Q,Black,83.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,3,12,3,2024-03-19T06:49:56.000+00:00,2024-03-19T06:50:12.000+00:00,2024-03-19T06:49:56.000,2024-03-19T06:50:12.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221858629,0,A3,False,0,0,0,12,IMPRESSIONS,16,ABORTED,None,3,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),3.0,None,None,None,None,None,None,3.0,ef052y842007py,Cyan,3.0,EF013Y9657ZVTI,Magenta,3.0,EF033Y60774V7Q,Black,3.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,0,0,0,2024-03-19T06:50:56.000+00:00,2024-03-19T06:51:01.000+00:00,2024-03-19T06:50:56.000,2024-03-19T06:51:01.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221858630,-1,A3,False,0,0,0,0,IMPRESSIONS,5,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
47200165,11790992_130016693_JDF,Chicago,27,108,27,2024-03-19T06:51:28.000+00:00,2024-03-19T06:52:11.000+00:00,2024-03-19T06:51:28.000,2024-03-19T06:52:11.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221858631,0,A3,False,0,0,0,108,IMPRESSIONS,43,ABORTED,None,27,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),27.0,None,None,None,None,None,None,27.0,ef052y842007py,Cyan,27.0,EF013Y9657ZVTI,Magenta,27.0,EF033Y60774V7Q,Black,27.0,EF073Y6833FG42,,,
60001071,8724510_overs.pdf,Chicago,0,0,0,2024-03-19T06:56:00.000+00:00,2024-03-19T06:57:57.000+00:00,2024-03-19T06:56:00.000,2024-03-19T06:57:57.000,0,750,No,60001071_10812257_1710831477000_1710831477000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221860788,0,B2,True,0,0,0,0,IMPRESSIONS,117,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
47200165,11790992_130016693_JDF,Chicago,43,172,43,2024-03-19T06:52:28.000+00:00,2024-03-19T06:53:34.000+00:00,2024-03-19T06:52:28.000,2024-03-19T06:53:34.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221864623,0,A3,False,0,0,0,172,IMPRESSIONS,66,ABORTED,None,43,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),43.0,None,None,None,None,None,None,43.0,ef052y842007py,Cyan,43.0,EF013Y9657ZVTI,Magenta,43.0,EF033Y60774V7Q,Black,43.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,64,256,64,2024-03-19T06:54:24.000+00:00,2024-03-19T06:55:43.000+00:00,2024-03-19T06:54:24.000,2024-03-19T06:55:43.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221864624,0,A3,False,0,0,0,256,IMPRESSIONS,79,ABORTED,None,64,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),64.0,None,None,None,None,None,None,64.0,ef052y842007py,Cyan,64.0,EF013Y9657ZVTI,Magenta,64.0,EF033Y60774V7Q,Black,64.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,0,0,0,2024-03-19T06:56:35.000+00:00,2024-03-19T06:56:39.000+00:00,2024-03-19T06:56:35.000,2024-03-19T06:56:39.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221864625,-1,A3,False,0,0,0,0,IMPRESSIONS,4,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
60001071,8724510_overs.pdf,Chicago,0,0,0,2024-03-19T07:23:17.000+00:00,2024-03-19T07:23:47.000+00:00,2024-03-19T07:23:17.000,2024-03-19T07:23:47.000,0,750,No,60001071_10812257_1710831477000_1710831477000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221879762,0,B2,True,0,0,0,0,IMPRESSIONS,30,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
60001071,8724510_overs.pdf,Chicago,25,200,25,2024-03-19T07:24:13.000+00:00,2024-03-19T07:28:29.000+00:00,2024-03-19T07:24:13.000,2024-03-19T07:28:29.000,0,750,No,60001071_10812257_1710831477000_1710831477000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221892656,0,B2,True,0,0,0,200,IMPRESSIONS,256,PRINTED,None,25,SHEETS,130016755     14pt C2S Gloss Cover,25.0,None,None,None,None,None,None,50.0,EGY3Y280534.750242,Cyan,50.0,EGC3Y249834.750404,Magenta,50.0,EGM3Y296134.750149,Black,50.0,EGK3Y729834.750174,,,
60001071,8724510.pdf,Chicago,87,696,87,2024-03-19T07:27:57.000+00:00,2024-03-19T07:30:48.000+00:00,2024-03-19T07:27:57.000,2024-03-19T07:30:48.000,0,750,No,60001071_10812993_1710833448000_1710833448000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221892657,0,B2,True,0,0,0,696,IMPRESSIONS,171,PRINTED,None,87,SHEETS,130016755     14pt C2S Gloss Cover,87.0,None,None,None,None,None,None,174.0,EGY3Y280534.750242,Cyan,174.0,EGC3Y249834.750404,Magenta,174.0,EGM3Y296134.750149,Black,174.0,EGK3Y729834.750174,,,
60001071,8724399_overs.pdf,Chicago,2,16,2,2024-03-19T07:30:16.000+00:00,2024-03-19T07:30:51.000+00:00,2024-03-19T07:30:16.000,2024-03-19T07:30:51.000,0,750,No,60001071_10812996_1710833451000_1710833451000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221892658,0,B2,True,0,0,0,16,IMPRESSIONS,35,PRINTED,None,2,SHEETS,130016755     14pt C2S Gloss Cover,2.0,None,None,None,None,None,None,4.0,EGY3Y280534.750242,Cyan,4.0,EGC3Y249834.750404,Magenta,4.0,EGM3Y296134.750149,Black,4.0,EGK3Y729834.750174,,,
60001071,8724399.pdf,Chicago,26,208,26,2024-03-19T07:30:20.000+00:00,2024-03-19T07:31:33.000+00:00,2024-03-19T07:30:20.000,2024-03-19T07:31:33.000,0,750,No,60001071_10813007_1710833493000_1710833493000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221892659,0,B2,True,0,0,0,208,IMPRESSIONS,73,PRINTED,None,26,SHEETS,130016755     14pt C2S Gloss Cover,26.0,None,None,None,None,None,None,52.0,EGY3Y280534.750242,Cyan,52.0,EGC3Y249834.750404,Magenta,52.0,EGM3Y296134.750149,Black,52.0,EGK3Y729834.750174,,,
60001071,8724108_2.pdf,Chicago,29,232,29,2024-03-19T07:31:01.000+00:00,2024-03-19T07:32:25.000+00:00,2024-03-19T07:31:01.000,2024-03-19T07:32:25.000,0,750,No,60001071_10813016_1710833545000_1710833545000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221892661,0,B2,True,0,0,0,232,IMPRESSIONS,84,PRINTED,None,29,SHEETS,130016755     14pt C2S Gloss Cover,29.0,None,None,None,None,None,None,58.0,EGY3Y280534.750242,Cyan,58.0,EGC3Y249834.750404,Magenta,58.0,EGM3Y296134.750149,Black,58.0,EGK3Y729834.750174,,,
47200165,DBIVJC_130016407_JDF,Chicago,1009,4034,1009,2024-03-19T06:58:11.000+00:00,2024-03-19T07:16:13.000+00:00,2024-03-19T06:58:11.000,2024-03-19T07:16:13.000,0,305,No,47200165_1776718_1710832573000_1710832573000,457.2,62773841-83fc-4251-aa11-864a43545e15,221904322,0,A3,False,0,0,1,4033,IMPRESSIONS,1082,PRINTED,None,1009,SHEETS,PSP-130016407-80# Brilliant White Linen 12x18,1009.0,None,None,None,None,None,None,1008.0,ef052y842007py,Cyan,1008.0,EF013Y9657ZVTI,Magenta,1009.0,EF033Y60774V7Q,Black,1009.0,EF073Y6833FG42,,,
47200165,11790992_130016693_JDF,Chicago,8,30,8,2024-03-19T06:57:02.000+00:00,2024-03-19T06:57:14.000+00:00,2024-03-19T06:57:02.000,2024-03-19T06:57:14.000,0,305,No,47200165_1776256_1710830297000_1710830297000,456.7,62773841-83fc-4251-aa11-864a43545e15,221904323,0,A3,False,0,0,1,29,IMPRESSIONS,12,PRINTED,None,8,SHEETS,PSP- 130016693-Vinyl Sticker (UV Coating),8.0,None,None,None,None,None,None,7.0,ef052y842007py,Cyan,7.0,EF013Y9657ZVTI,Magenta,8.0,EF033Y60774V7Q,Black,8.0,EF073Y6833FG42,,,
47200165,IMP_2356322_PS.pdf,Chicago,23,222,23,2024-03-19T07:38:22.000+00:00,2024-03-19T07:39:34.000+00:00,2024-03-19T07:38:22.000,2024-03-19T07:39:34.000,0,305,No,47200165_1776824_1710833974000_1710833974000,457.2,62773841-83fc-4251-aa11-864a43545e15,221904332,0,A3,True,0,0,1,221,IMPRESSIONS,72,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,44.0,ef052y842007py,P425CR,44.0,None,Black,45.0,EF073Y6833FG42,Magenta,45.0,EF033Y60774V7Q,Cyan,44.0,EF013Y9657ZVTI
47200165,IMP_2356220_PS.pdf,Chicago,23,222,23,2024-03-19T07:40:39.000+00:00,2024-03-19T07:41:57.000+00:00,2024-03-19T07:40:39.000,2024-03-19T07:41:57.000,0,305,No,47200165_1776853_1710834117000_1710834117000,457.2,62773841-83fc-4251-aa11-864a43545e15,221904333,0,A3,True,0,0,1,221,IMPRESSIONS,78,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,44.0,ef052y842007py,P425CR,44.0,None,Black,45.0,EF073Y6833FG42,Magenta,45.0,EF033Y60774V7Q,Cyan,44.0,EF013Y9657ZVTI
47200165,IMP_2356331_PS.pdf,Chicago,23,112,23,2024-03-19T07:41:50.000+00:00,2024-03-19T07:42:25.000+00:00,2024-03-19T07:41:50.000,2024-03-19T07:42:25.000,0,305,No,47200165_1776861_1710834145000_1710834145000,457.2,62773841-83fc-4251-aa11-864a43545e15,221904334,0,A3,False,0,0,1,111,IMPRESSIONS,35,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,22.0,ef052y842007py,P425CR,22.0,None,Black,23.0,EF073Y6833FG42,Magenta,23.0,EF033Y60774V7Q,Cyan,22.0,EF013Y9657ZVTI
47200165,IMP_2356221_PS.pdf,Chicago,23,222,23,2024-03-19T07:39:27.000+00:00,2024-03-19T07:40:45.000+00:00,2024-03-19T07:39:27.000,2024-03-19T07:40:45.000,0,305,No,47200165_1776837_1710834045000_1710834045000,457.2,62773841-83fc-4251-aa11-864a43545e15,221904335,0,A3,True,0,0,1,221,IMPRESSIONS,78,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,44.0,ef052y842007py,P425CR,44.0,None,Black,45.0,EF073Y6833FG42,Magenta,45.0,EF033Y60774V7Q,Cyan,44.0,EF013Y9657ZVTI
47200165,IMP_2356273_PS.pdf,Chicago,23,112,23,2024-03-19T07:37:55.000+00:00,2024-03-19T07:38:28.000+00:00,2024-03-19T07:37:55.000,2024-03-19T07:38:28.000,0,305,No,47200165_1776814_1710833908000_1710833908000,457.2,62773841-83fc-4251-aa11-864a43545e15,221904336,0,A3,False,0,0,1,111,IMPRESSIONS,33,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,22.0,ef052y842007py,P425CR,22.0,None,Black,23.0,EF073Y6833FG42,Magenta,23.0,EF033Y60774V7Q,Cyan,22.0,EF013Y9657ZVTI
47200165,IMP_2356332_PS.pdf,Chicago,12,60,12,2024-03-19T07:42:19.000+00:00,2024-03-19T07:42:45.000+00:00,2024-03-19T07:42:19.000,2024-03-19T07:42:45.000,0,305,No,47200165_1776874_1710834165000_1710834165000,457.2,62773841-83fc-4251-aa11-864a43545e15,221904337,0,A3,False,0,0,0,60,IMPRESSIONS,26,ABORTED,None,12,SHEETS,RLM-726110-130# Uncoated Cover 12x18,12.0,None,None,None,None,None,None,12.0,ef052y842007py,P425CR,12.0,None,Black,12.0,EF073Y6833FG42,Magenta,12.0,EF033Y60774V7Q,Cyan,12.0,EF013Y9657ZVTI
60001071,8724108_1.pdf,Chicago,250,2000,250,2024-03-19T07:31:53.000+00:00,2024-03-19T07:39:13.000+00:00,2024-03-19T07:31:53.000,2024-03-19T07:39:13.000,0,750,No,60001071_10813058_1710833953000_1710833953000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221907184,0,B2,True,0,0,0,2000,IMPRESSIONS,440,PRINTED,None,250,SHEETS,130016755     14pt C2S Gloss Cover,250.0,None,None,None,None,None,None,500.0,EGY3Y280534.750242,Cyan,500.0,EGC3Y249834.750404,Magenta,500.0,EGM3Y296134.750149,Black,500.0,EGK3Y729834.750174,,,
60001071,8721993_overs.pdf,Chicago,7,56,7,2024-03-19T07:38:42.000+00:00,2024-03-19T07:39:25.000+00:00,2024-03-19T07:38:42.000,2024-03-19T07:39:25.000,0,750,No,60001071_10813066_1710833965000_1710833965000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,221907185,0,B2,True,0,0,0,56,IMPRESSIONS,43,PRINTED,None,7,SHEETS,130016755     14pt C2S Gloss Cover,7.0,None,None,None,None,None,None,14.0,EGY3Y280534.750242,Cyan,14.0,EGC3Y249834.750404,Magenta,14.0,EGM3Y296134.750149,Black,14.0,EGK3Y729834.750174,,,
